report_date,service,program,base_year,baseline_type,prime_contractor,secondary_contractor,platform_portfolio,cohort,merger_exposure,treatment_rule,baseline_pauc_total,baseline_pauc_qty,baseline_pauc_est,current_pauc_total,current_pauc_qty,current_pauc_est,baseline_apuc_total,baseline_apuc_qty,baseline_apuc_est,current_apuc_total,current_apuc_qty,current_apuc_est
2013-12-31,Navy ,AIM-9X Block II,2011,DE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,3967.3,6000,0.661,3396.8,6000,0.566,3798.5,6000,0.633,3046.1,6000,0.508
2013-12-31,Navy,AMDR,2013,DE,Raytheon,,Air and Missile Defense,2021,Raytheon-UTC,prime-Raytheon,5735.7,22,260.714,5030.6,22,228.664,3846.9,22,174.859,3290.8,22,149.582
2013-12-31,Navy,CEC,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,2443.4,183,13.352,4364.4,261,16.722,1262.8,174,7.257,1559.8,231,6.752
2013-12-31,Navy,CH-53K,2006,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,14980.9,156,96.031,21644.1,200,108.22,11018.9,152,72.493,15855.1,194,81.727
2013-12-31,Navy,CVN 78 - CVN 78,2000,DE,Newport News,,Ships and Submarines,0,,,28701.2,3,9567.067,25446.8,3,8482.267,24825.9,3,8275.3,22411.7,3,7470.567
2013-12-31,Navy,CVN 78 - EMALS,2000,DE,General Atomics,,Ships and Submarines,0,,,2263.4,3,754.467,2199.8,3,733.267,1593.4,3,531.133,1440.7,3,480.233
2013-12-31,Navy,DDG 1000,2005,DE,General Dynamics,Raytheon,Ships and Submarines,2021,Raytheon-UTC,sub-Raytheon,19189.3,3,6396.433,18640.9,3,6213.633,10915.3,3,3398.433,9851.1,3,3283.7
2013-12-31,Navy,DDG 51,1987,PdE,General Dynamics,Northrop Grumman,Ships and Submarines,0,,,16723.8,23,727.122,61676,80,770.95,15745.3,23,684.578,58477.7,80,730.971
2013-12-31,Navy,E-2D AHE,2009,PdE,Northrop Grumman,,Aircraft,0,,,17468.6,75,232.915,19174.7,75,255.663,13281.9,70,189.741,13556.3,70,193.661
2013-12-31,Navy,EA-18G,2004,PdE,Boeing,General Electric,Aircraft,0,,,7662.6,90,85.14,10960.2,135,81.187,6030.5,90,67.006,9109.6,135,67.479
2013-12-31,Navy,G/ATOR,2012,DE,Northrop Grumman,,Aircraft,0,,,2987.3,57,52.409,2615.3,45,58.118,2103.1,57,36.896,1625.3,45,36.118
2013-12-31,Navy,H-1 Upgrades (4BW/4BN),2008,PdE,Bell Helicopters,,Aircraft,0,,,7852.2,284,27.649,11992.4,353,33.973,6352.9,280,22.689,10272.6,349,29.434
2013-12-31,Navy,IDECM - Blocks 2/3,2008,PdE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",0,,,1410.9,12809,0.11,1558.9,12805,0.122,956,12809,0.075,1102.5,12805,0.086
2013-12-31,Navy,IDECM - Block 4,2008,DE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",2020,L3-Harris,prime-L3,660.7,160,4.129,806.5,190,4.245,451.2,160,2.82,571.5,190,3.008
2013-12-31,Navy,JPALS,2008,DE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,963.2,37,26.032,1435.8,27,53.178,202.9,25,8.116,315.9,17,18.582
2013-12-31,Navy,JSOW - Baseline,1990,PdE,Raytheon,,Ordnance and Missiles,0,,,1505.8,3334,0.452,1471.7,3334,0.441,941.7,3334,0.282,908.1,3334,0.272
2013-12-31,Navy,JSOW - Unitary,1990,PdE,Raytheon,,Ordnance and Missiles,0,,,3360.9,7800,0.431,2188.9,7000,0.313,3103.7,7800,0.398,1836.8,7000,0.262
2013-12-31,Navy,KC-130J,2010,PdE,Lockheed Martin,Rolls Royce,Aircraft,0,,,9233.9,104,88.788,9395.3,104,90.339,9198.3,104,88.445,9357.2,104,89.973
2013-12-31,Navy,LCS,2010,DE,General Dynamics,Lockheed Martin,Ships and Submarines,0,,,32008.2,55,581.967,19610.8,32,612.838,28369.2,53,535.268,16337.2,30,544.573
2013-12-31,Navy,LCS Mission Modules,2010,DE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,6379.5,64,99.68,6164.7,64,96.323,4116.7,59,69.775,3933.2,59,66.664
2013-12-31,Navy,LHA 6,2006,DE,Huntington Ingalls,,Ships and Submarines,0,,,2877.4,1,2877.4,8623.5,3,2874.5,2677.5,1,2677.5,8259.4,3,2753.133
2013-12-31,Navy,LPD 17,1996,DE,Huntington Ingalls,,Ships and Submarines,0,,,12955.2,12,1079.6,14381.9,11,1307.445,12842.4,12,1070.2,14625.8,11,1296.891
2013-12-31,Navy,MH-60R,2006,PdE,Sikorsky,Lockheed Martin,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,9894.9,243,40.72,11669.3,251,46.491,8361.1,241,34.693,9811,249,39.402
2013-12-31,Navy,MH-60S,1998,PdE,Sikorsky,Lockheed Martin,Aircraft,0,Lockheed-Sikorsky,prime-Sikorsky,2769,166,16.681,6471.5,275,23.533,2698,165,16.352,5797.4,275,21.081
2013-12-31,Navy,MQ-4C UAS BAMS,2008,DE,Northrop Grumman,,Aircraft,0,,,12224.5,70,174.636,12242.9,70,174.899,8871.2,65,136.48,8491.6,66,128.661
2013-12-31,Navy,MUOS,2004,PdE,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,5738,6,956.333,6130.4,6,1021.733,2591,4,647.75,2323.2,4,580.8
2013-12-31,Navy,NMT,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",0,,,1923.4,333,5.776,1541.2,278,5.544,1345.6,305,4.412,976.3,250,3.905
2013-12-31,Navy,P-8A,2010,PdE,Boeing,CFM International,Aircraft,0,,,30271.9,115,263.234,30330.3,114,266.055,22791.2,108,211.03,21785.6,109,199.868
2013-12-31,Navy,RMS,2006,DE,Lockheed Martin,,Other Products,0,,,1279.6,54,23.696,1298.3,54,24.043,630,52,12.115,652.9,52,12.556
2013-12-31,Navy,SSC,2011,DE,Textron Systems,L-3 Communications,Ships and Submarines,2020,L3-Harris,sub-L3,3925.6,73,53.775,3801.1,73,52.07,3354.4,71,47.245,3253.9,71,45.83
2013-12-31,Navy,SM-6,2004,PdE,Raytheon,,Air and Missile Defense,2021,Raytheon-UTC,prime-Raytheon,4866.3,1200,4.055,7420.5,1800,4.122,3949.6,1200,3.291,6585.8,1800,3.659
2013-12-31,Navy,SSN 774,1995,PdE,General Dynamics,,Ships and Submarines,0,,,45633.1,30,1521.103,60813.2,30,2027.107,42228.1,30,1407.603,55151,30,1838.367
2013-12-31,Navy,Tactical Tomahawk,1999,PdE,Raytheon,,Ordnance and Missiles,0,,,1683.7,1365,1.233,4395.7,3800,1.157,1158.4,1353,0.856,3787,3790,0.999
2013-12-31,Navy,Trident II Missile,1983,PdE,Lockheed Martin,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,25943.7,568,45.676,27636.9,561,49.264,17155.2,540,31.769,18202.7,533,34.151
2013-12-31,Navy,V-22,2005,PdE,Boeing,Bell Helicopters,Aircraft,0,,,50250.4,458,109.717,50528.8,460,109.845,38562.8,456,84.568,38436.3,458,83.922
2013-12-31,Navy,VTUAV,2006,PdE,Northrop Grumman,,Aircraft,0,,,2366.4,177,13.369,2614.7,126,20.752,1522.4,168,9.062,1848.9,119,15.537
2013-12-31,Air Force,AEHF SV 1-4,2002,PdE,Lockheed Martin,,Space Systems,0,,,9085.3,4,2271.325,9194,4,2298.5,2655.1,2,1327.55,2500.9,2,1250.45
2013-12-31,Air Force,AEHF SV 5-6,2002,PdE,Lockheed Martin,,Space Systems,0,,,2715.1,2,1357.55,2130.4,2,1065.2,2656,2,1328,2075.9,2,1037.95
2013-12-31,Air Force,AMRAAM,1992,PdE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,0,,,12302.9,13038,0.944,16437.5,16427,1.001,10205.7,13038,0.783,13574.7,16427,0.826
2013-12-31,Air Force,AWACS Block 40/45 Upgrade,2012,PdE,Boeing,,Aircraft,0,,,2822.4,31,91.045,2675.6,24,111.483,1503.4,31,48.497,1388.5,24,57.854
2013-12-31,Air Force,B-2 EHF Inc 1,2007,PdE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,659.7,21,31.414,507,20,25.352,114.8,17,6.753,111.4,16,6.963
2013-12-31,Air Force,B61 Mod 12 LEP TKA,2012,DE,Boeing,,Ordnance and Missiles,0,,,1321.6,890,1.485,1317.6,890,1.48,314,813,0.386,316.5,813,0.389
2013-12-31,Air Force,C-130J,1996,PdE,Lockheed Martin,,Aircraft,0,,,730.7,11,66.427,12174.3,168,72.466,721.8,11,65.618,11721.5,168,69.771
2013-12-31,Air Force,C-5 RERP,2008,PdE,Lockheed Martin,,Aircraft,0,,,7146.6,52,137.435,6732.7,52,129.475,5415.9,49,110.529,5036.5,49,102.786
2013-12-31,Air Force,EELV,2012,PdE,Boeing,Lockheed Martin,Space Systems,0,,,61443.4,152,404.233,58566.2,163,359.302,59078.3,151,391.247,56229.7,162,347.097
2013-12-31,Air Force,F-22 Inc 3.2B Mod,2013,DE,Lockheed Martin,,Aircraft,0,,,1537.6,152,10.116,1516.1,152,9.974,338.2,143,2.365,331,143,2.315
2013-12-31,Air Force,FAB-T,2002,DE,Boeing,,"Electronics, Comms, and Sensors",0,,,2960.5,222,13.336,3722.4,259,14.372,1677.3,197,8.514,1788.6,222,8.057
2013-12-31,Air Force,GBS,1997,DE,General Dynamics,,Space Systems,0,,,451.4,346,1.305,922.6,1915,0.482,53.9,125,0.431,526,1779,0.296
2013-12-31,Air Force,GPS IIIA,2010,PdE,Lockheed Martin,,Space Systems,0,,,3840.8,8,480.1,4270,8,533.75,1381,6,230.167,1547.7,6,257.95
2013-12-31,Air Force,GPS OCX,2012,DE,Raytheon,,Space Systems,2021,Raytheon-UTC,prime-Raytheon,3347.2,1,3347.2,3341.8,1,3341.8,0,0,,0,0,
2013-12-31,Air Force,HC/MC-130 Recapitalization,2009,PdE,Lockheed Martin,,Aircraft,0,,,8078.1,74,109.164,13078.1,131,99.833,7436,74,100.486,12703.2,131,96.971
2013-12-31,Air Force,JASSM - Baseline,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3679.4,2487,1.479,3021.1,2141,1.411,2503.2,2400,1.043,1831.4,2054,0.892
2013-12-31,Air Force,JASSM - ER,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3631.6,2531,1.435,3595.2,2877,1.25,3366.1,2500,1.346,3321.1,2846,1.167
2013-12-31,Air Force,JDAM,1995,PdE,Boeing,,Ordnance and Missiles,0,,,2720.4,88126,0.031,5864.1,272648,0.022,2090.6,87496,0.024,5291.3,271844,0.019
2013-12-31,Air Force,KC-46A,2011,DE,Boeing,Pratt & Whitney,Aircraft,2013,UTC-Goodrich,sub-UTC,43518.2,179,243.118,40466.3,179,226.069,33040.3,175,188.802,31582.6,175,180.472
2013-12-31,Air Force,MQ-9 UAS Reaper,2008,PdE,General Atomics,,Aircraft,0,,,11541.3,404,28.568,10384.2,346,30.012,10402.1,401,25.94,8819.5,343,25.713
2013-12-31,Air Force,NAS,2005,PdE,Raytheon,,"Electronics, Comms, and Sensors",0,,,762.1,53,14.379,1405.1,88,15.967,629.7,53,11.881,1270,88,14.432
2013-12-31,Air Force,RQ-4A/B UAS Global Hawk,2000,DE,Northrop Grumman,,Aircraft,0,,,8103.6,54,150.067,7645.2,45,169.893,4904.9,54,90.831,4302,45,95.6
2013-12-31,Air Force,SBIRS HIGH - Baseline,1995,DE,Lockheed Martin,,Space Systems,0,,,8569.3,3,2856.433,11016.5,4,2754.125,1342.8,1,1342.8,2380.5,2,1190.25
2013-12-31,Air Force ,SBIRS HIGH - Block Buy,1995,PdE,Lockheed Martin,,Space Systems,0,,,2681.6,2,1340.8,2299.5,2,1149.75,2681.6,2,1340.8,2299.5,2,1149.75
2013-12-31,Air Force,SDB II,2010,DE,Raytheon,,Ordnance and Missiles,2021,Raytheon-UTC,prime-Raytheon,4577.5,17163,0.267,3583.4,17163,0.209,2976.3,17000,0.175,2031.4,17000,0.119
2013-12-31,Air Force,WGS,2010,PdE,Boeing,,Space Systems,0,,,3610.6,7,515.8,3769.6,8,471.2,3193.4,7,456.2,3325.3,8,415.662
2013-12-31,DoD,AMF JTRS,2008,DE,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,7758.6,27102,0.286,3120.5,15652,0.199,5907.9,26878,0.22,1619.9,15440,0.105
2013-12-31,DoD,CHEM DEMIL - ACWA,1994,PdE,Bechtel,,Other Services,0,,,5413,3136,1.726,7616.4,3136,2.429,0,0,,0,0,
2013-12-31,DoD,F-35 - Aircraft,2012,DE,Lockheed Martin,Northrop Grumman,Aircraft,0,,,276482.2,2458,112.483,267060.6,2457,108.694,224333.7,2443,91.827,217450,2443,80.009
2013-12-31,DoD,F-35 - Engine,2012,DE,Pratt & Whitney,Hamilton Sundstrand,Aircraft,2013,UTC-Goodrich,prime-UTC,53916.4,2458,21.935,56432.9,2457,22.968,42332.9,2443,17.328,43168.7,2443,17.67
2013-12-31,DoD,JTRS HMS,2004,PdE,Harris Corporation,Rockwell Collins,"Electronics, Comms, and Sensors",2019,UTC-Rockwell Collins,sub-Rockwell,8569,329574,0.026,8354,271202,0.031,8104,328514,0.025,7230,270369,0.027
2013-12-31,DoD,MIDS,2003,PdE,BAE Systems,Rockwell Collins,"Electronics, Comms, and Sensors",2019,UTC-Rockwell Collins,sub-Rockwell,1091.4,672,1.624,3111.4,6293,0.494,523.7,630,0.831,1477,5756,0.257
2014-12-31,Army,AB3A Remanufacture,2010,PdE,Boeing,Longbow LLC,Aircraft,2016,Lockheed-Sikorsky,sub-Lockheed,10468.7,639,16.383,12696.6,639,19.869,8856.9,634,13.97,11158.2,634,17.6
2014-12-31,Army,AB3B New Build,2010,PdE,Boeing,Longbow LLC,Aircraft,2016,Lockheed-Sikorsky,sub-Lockheed,2134.6,56,38.118,2014.2,63,33.4,2134.6,56,38.118,2104.2,63,33.4
2014-12-31,Army,CH-47F,2005,PdE,Boeing,,Aircraft,0,,,10614.8,512,20.732,13114.4,550,23.844,10435.1,510,20.461,12931.1,548,23.597
2014-12-31,Army,Excalibur,2007,PdE,Raytheon,,Ordnance and Missiles,0,,,1654.6,7474,0.221,1699,7583,0.224,661.2,6930,0.095,695,7039,0.099
2014-12-31,Army,GMLRS/GMLRS AW,2003,PdE,Lockheed Martin,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,4578.4,43795,0.105,5354.1,43936,0.122,3966.7,43560,0.091,4527.4,43560,0.104
2014-12-31,Army,IAMD,2009,DE,Northrop Grumman,,Air and Missile Defense,0,,,4806.8,296,16.239,5735.3,443,12.947,3316,285,11.635,3394,427,7.948
2014-12-31,Army,JLTV,2012,DE,AM General,,Land Vehicles,0,,,22780.2,54730,0.416,22571.4,54720,0.412,21782,54599,0.399,21635.5,54599,0.396
2014-12-31,Army,MQ-1C UAS Gray Eagle,2010,PdE,General Atomics,,Aircraft,0,,,5252,31,169.419,4766.2,34,140.182,3364.7,29,116.024,3237.7,32,101.178
2014-12-31,Army,PAC-3 MSE,2004,PdE,Lockheed Martin,Boeing,Air and Missile Defense,0,,,6220.9,1528,4.071,5056.6,1093,4.626,5760,1528,3.77,4283.9,1093,3.919
2014-12-31,Army,PIM,2011,PdE,BAE Systems,,"Electronics, Comms, and Sensors",0,,,6641,582,11.411,6664.8,558,11.944,5640.1,580,9.724,5614.4,556,10.098
2014-12-31,Army,UH-60M Black Hawk,2005,PdE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,16801.7,1235,13.605,21491.4,1375,15.63,16084.2,1227,13.109,20730.1,1367,15.165
2014-12-31,Army,WIN-T Inc 2,2010,PdE,General Dynamics,,"Electronics, Comms, and Sensors",0,,,3617.2,1893,1.911,9467.3,3639,2.602,3384.5,1893,1.842,9206.5,3583,2.569
2014-12-31,Army,WIN-T Inc 3,2009,DE,General Dynamics,,"Electronics, Comms, and Sensors",0,,,15807.9,3482,4.54,1822.5,0,,13212.4,3443,3.837,0,0,
2014-12-31,Navy,AGM-88E AARGM,2003,PdE,Alliant TechSystems (ATK),,Ordnance and Missiles,2019,Northrop-Orbital ATK,prime-ATK,1339.8,1790,0.748,1774.2,1919,0.925,806.5,1750,0.461,1102.7,1879,0.587
2014-12-31,Navy ,AIM-9X Block II,2011,DE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,3967.3,6000,0.661,3244.8,6000,0.541,3798.5,6000,0.633,2735.2,6000,0.456
2014-12-31,Navy,AMDR,2013,DE,Raytheon,,Air and Missile Defense,2021,Raytheon-UTC,prime-Raytheon,5735.7,22,260.714,5003,22,227.409,3846.9,22,174.859,3259.8,22,148.173
2014-12-31,Navy,CEC,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,2443.4,183,13.352,4462.2,264,16.902,1262.8,174,7.257,1573.6,234,6.725
2014-12-31,Navy,CH-53K,2006,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,14980.9,156,96.031,21679.7,200,108.398,11018.9,152,72.493,15968.4,194,82.311
2014-12-31,Navy,CVN 78 - CVN 78,2000,DE,Newport News,,Ships and Submarines,0,,,28701.2,3,9567.067,25243.7,3,8414.567,24825.9,3,8275.3,22100.4,3,7366.8
2014-12-31,Navy,CVN 78 - EMALS,2000,DE,General Atomics,,Ships and Submarines,0,,,2263.4,3,754.467,2154,3,718,1593.4,3,531.133,1380.8,3,460.267
2014-12-31,Navy,DDG 1000,2005,DE,General Dynamics,Raytheon,Ships and Submarines,2021,Raytheon-UTC,sub-Raytheon,19189.3,3,6396.433,18868.1,3,6289.367,10195.3,3,3398.433,10073.3,3,3357.767
2014-12-31,Navy,DDG 51,1987,PdE,General Dynamics,Northrop Grumman,Ships and Submarines,0,,,16723.8,23,727.122,63435.3,82,773.601,15745.3,23,684.578,60036.4,82,732.151
2014-12-31,Navy,E-2D AHE,2009,PdE,Northrop Grumman,,Aircraft,0,,,17468.6,75,232.915,19388.6,75,258.515,13281.9,70,189.741,13647,70,194.957
2014-12-31,Navy,EA-18G,2004,PdE,Boeing,General Electric,Aircraft,0,,,7662.6,90,85.14,12178.2,150,81.188,6030.5,90,67.006,10260.2,150,68.401
2014-12-31,Navy,G/ATOR,2012,DE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,2987.3,57,52.409,2615,45,58.111,2103.1,57,36.896,1623.5,45,36.078
2014-12-31,Navy,H-1 Upgrades (4BW/4BN),2008,PdE,Bell Helicopters,,Aircraft,0,,,7852.2,284,27.649,11716.7,353,33.192,6352.9,280,22.689,9996.9,349,28.644
2014-12-31,Navy,IDECM - Blocks 2/3,2008,PdE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",0,,,1410.9,12809,0.11,1557.9,12805,0.122,956,12809,0.075,1101.5,12805,0.086
2014-12-31,Navy,IDECM - Block 4,2008,DE,ITT Exelis,BAE Systems,"Electronics, Comms, and Sensors",2020,L3-Harris,Prime-L3,660.7,160,4.129,819,190,4.311,451.2,160,2.82,581.8,190,3.062
2014-12-31,Navy,JPALS,2008,DE,Raytheon,,"Electronics, Comms, and Sensors",2021,Raytheon-UTC,prime-Raytheon,963.2,37,26.032,1410.4,27,52.237,202.9,25,8.116,422.7,17,24.865
2014-12-31,Navy,JSOW - Baseline,1990,PdE,Raytheon,,Ordnance and Missiles,0,,,1505.8,3334,0.452,1362.9,2517,0.541,941.7,3334,0.282,799.3,2517,0.318
2014-12-31,Navy,JSOW - Unitary,1990,PdE,Raytheon,,Ordnance and Missiles,0,,,3360.9,7800,0.431,1337.6,3185,0.42,3103.7,7800,0.398,985.5,3185,0.309
2014-12-31,Navy,KC-130J,2010,PdE,Lockheed Martin,Rolls Royce,Aircraft,0,,,9233.9,104,88.788,8836.8,104,84.969,9198.3,104,88.445,8798.7,104,84.603
2014-12-31,Navy,LCS,2010,DE,General Dynamics,Lockheed Martin,Ships and Submarines,0,,,32008.2,55,581.967,19013.2,32,594.162,28369.2,53,535.268,15655.7,30,521.857
2014-12-31,Navy,LCS Mission Modules,2010,DE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,6379.5,64,99.68,6288.3,64,98.255,4116.7,59,69.775,3972,59,67.322
2014-12-31,Navy,LHA 6,2006,DE,Huntington Ingalls,,Ships and Submarines,0,,,2877.4,1,2877.4,8408.2,3,2802.733,2677.5,1,2677.5,8029.6,3,2676.533
2014-12-31,Navy,LPD 17,1996,DE,Huntington Ingalls,,Ships and Submarines,0,,,12955.2,12,1079.6,15272.3,12,1272.692,12842.4,12,1070.2,15156.2,12,1263.017
2014-12-31,Navy,MH-60R,2006,PdE,Sikorsky,Lockheed Martin,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,9894.9,243,40.27,12990.3,280,43.894,8361.1,241,34.693,10425.9,278,37.503
2014-12-31,Navy,MQ-4C UAS BAMS,2008,DE,Northrop Grumman,,Aircraft,0,,,12224.5,70,174.636,11365.3,70,162.361,8871.2,65,136.48,7595.3,66,115.08
2014-12-31,Navy,MUOS,2004,PdE,Lockheed Martin,,"Electronics, Comms, and Sensors",0,,,5738,6,956.333,6141.6,6,1023.6,2591,4,647.75,2328.1,4,582.025
2014-12-31,Navy,NMT,2002,PdE,Raytheon,,"Electronics, Comms, and Sensors",0,,,1923.4,333,5.776,1646.8,278,5.924,1345.6,305,4.412,977.6,250,3.91
2014-12-31,Navy,P-8A,2010,PdE,Boeing,CFM International,Aircraft,0,,,30271.9,115,263.234,30188.3,114,264.81,22791.2,108,211.03,21660.4,109,198.719
2014-12-31,Navy,RMS,2006,DE,Lockheed Martin,,Other Products,0,,,1279.6,54,23.696,1327.7,54,24.587,630,52,12.115,666.9,52,12.825
2014-12-31,Navy,SSC,2011,DE,Textron Systems,L-3 Communications,Ships and Submarines,2020,L3-Harris,sub-L3,3925.6,73,53.775,3782.1,73,51.81,3354.4,71,47.245,3277.3,72,45.518
2014-12-31,Navy,SM-6,2004,PdE,Raytheon,,Air and Missile Defense,2021,,,4866.3,1200,4.055,7131.9,1800,3.962,3949.6,1200,3.291,6297.2,1800,3.498
2014-12-31,Navy,SSN 774,1995,PdE,General Dynamics,,Ships and Submarines,0,,,45633.1,30,1521.103,64128.9,32,2004.028,42228.1,30,1407.603,58553.1,32,1829.784
2014-12-31,Navy,Tactical Tomahawk,1999,PdE,Raytheon,,Ordnance and Missiles,0,,,1683.7,1365,1.233,4638.7,4068,1.14,1158.4,1353,0.856,4021.5,4058,0.991
2014-12-31,Navy,Trident II Missile,1983,PdE,Lockheed Martin,Alliant TechSystems (ATK),Ordnance and Missiles,2019,Northrop-Orbital ATK,sub-ATK,25943.7,568,45.676,27658.8,561,49.303,17155.2,540,31.769,18210.6,533,34.166
2014-12-31,Navy,V-22,2005,PdE,Boeing,Bell Helicopters,Aircraft,0,,,50250.4,458,109.717,50627.2,460,110.059,38562.8,456,84.568,38142.4,458,83.28
2014-12-31,Navy ,VH-92A,2014,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,4649.7,23,202.161,4675.7,23,203.291,2043.6,17,120.212,2065.2,17,121.482
2014-12-31,Air Force,AEHF SV 1-4,2002,PdE,Lockheed Martin,,Space Systems,0,,,9085.3,4,2271.325,9337.4,4,2334.35,2655.1,2,1327.55,2561.6,2,1280.8
2014-12-31,Air Force,AEHF SV 5-6,2002,PdE,Lockheed Martin,,Space Systems,0,,,2715.1,2,1357.55,2090.3,3,1045.15,2656,2,1328,2040.1,2,1020.05
2014-12-31,Air Force,AMRAAM,1992,PdE,Raytheon,Alliant TechSystems (ATK),Ordnance and Missiles,0,,,12302.9,13038,0.944,16570.8,16540,1.002,10205.7,13038,0.783,13604.1,16540,0.822
2014-12-31,Air Force,AWACS Block 40/45 Upgrade,2012,PdE,Boeing,,Aircraft,0,,,2822.4,31,91.045,2673.2,24,111.383,1503.4,31,48.497,1387,24,57.821
2014-12-31,Air Force,B-2 EHF Inc 1,2007,PdE,Northrop Grumman,,"Electronics, Comms, and Sensors",0,,,659.7,21,31.414,509.7,20,25.485,114.8,17,6.753,114.2,16,7.135
2014-12-31,Air Force,B61 Mod 12 LEP TKA,2012,DE,Boeing,,Ordnance and Missiles,0,,,1321.6,890,1.485,1297.6,890,1.458,314,813,0.386,313.5,813,0.386
2014-12-31,Air Force,C-130J,1996,PdE,Lockheed Martin,Rolls Royce,Aircraft,0,,,730.7,11,66.427,12239.6,169,72.424,721.8,11,65.618,11793.6,169,69.785
2014-12-31,Air Force,CRH,2014,DE,Sikorsky,,Aircraft,2016,Lockheed-Sikorsky,prime-Sikorsky,8090.9,112,72.24,8178.6,112,73.023,6108.4,103,59.305,6181.9,103,60.018
2014-12-31,Air Force,C-5 RERP,2008,PdE,Lockheed Martin,,Aircraft,0,,,7146.6,52,137.435,6707.9,52,128.998,5415.9,49,110.529,5011.7,49,102.28
2014-12-31,Air Force,EELV,2012,PdE,Boeing,Lockheed Martin,Space Systems,0,,,61443.4,152,404.233,57000.2,165,345.456,59078.3,151,391.247,54166.1,164,330.281
2014-12-31,Air Force,EPS,2014,DE,Northrop Grumman,,Space Systems,0,,,1389.1,2,694.55,1383,2,691.5,0,0,,0,0,
2014-12-31,Air Force,F-22 Inc 3.2B Mod,2013,DE,Lockheed Martin,,Aircraft,0,,,1537.6,152,10.116,1496.9,152,9.848,338.2,143,2.365,331.9,143,2.321
2014-12-31,Air Force,FAB-T,2002,DE,Raytheon,,"Electronics, Comms, and Sensors",0,,,2960.5,222,13.336,3327.7,259,12.848,1677.3,197,8.514,1227.6,216,5.683
2014-12-31,Air Force,GBS,1997,DE,General Dynamics,,Space Systems,0,,,451.4,346,1.305,943.5,2014,0.468,53.9,125,0.431,546.9,1878,0.291
2014-12-31,Air Force,GPS IIIA,2010,PdE,Lockheed Martin,,Space Systems,0,,,3840.8,8,480.1,4462.1,8,557.762,1381,6,230.167,1576.5,6,262.75
2014-12-31,Air Force,GPS OCX,2012,DE,Raytheon,,Space Systems,2021,Raytheon-UTC,prime-Raytheon,3347.2,1,3347.2,3521,1,3521,0,0,,0,0,
2014-12-31,Air Force,HC/MC-130 Recapitalization,2009,PdE,Lockheed Martin,,Aircraft,0,,,8078.1,74,109.164,12984.1,131,99.115,7436,74,100.486,12616.4,131,96.308
2014-12-31,Air Force,ICBM Fuze Mod,2014,DE,Lockheed Martin,,Ordnance and Missiles,0,,,1814.8,781,2.324,1826.7,781,2.339,663.5,693,0.957,666.8,693,0.962
2014-12-31,Air Force,JASSM - Baseline,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3679.4,2487,1.479,2973.7,2121,1.402,2503.2,2400,1.043,1789.3,2034,0.88
2014-12-31,Air Force,JASSM - ER,2010,PdE,Lockheed Martin,,Ordnance and Missiles,0,,,3631.6,2531,1.435,3691.6,2897,1.274,3366.1,2500,1.346,3416,2866,1.192
2014-12-31,Air Force,JDAM,1995,PdE,Boeing,,Ordnance and Missiles,0,,,2720.4,88126,0.031,6476.8,304157,0.021,2090.6,87496,0.024,5904,303353,0.019
2014-12-31,Air Force,KC-46A,2011,DE,Boeing,Pratt & Whitney,Aircraft,2013,UTC-Goodrich,sub-UTC,43518.2,179,243.118,40288.5,179,225.075,33040.3,175,188.802,31334.9,175,179.057
